latitude,longitude,value
37.8,-122.445,11
37.8,-122.441,4
37.8,-122.435,9
37.8,-122.429,4
37.8,-122.413,6
37.8,-122.433,16
37.8,-122.405,9
37.8,-122.427,8
37.8,-122.412,3
37.8,-122.42,5
37.8,-122.426,4
37.8,-122.442,2
37.8,-122.406,3
37.8,-122.448,3
37.8,-122.425,6
37.8,-122.401,5
37.801,-122.419,17
37.801,-122.401,23
37.801,-122.423,11
37.801,-122.438,7
37.801,-122.43,7
37.801,-122.439,10
37.801,-122.447,13
37.801,-122.421,7
37.801,-122.433,9
37.801,-122.41,6
37.801,-122.424,15
37.801,-122.44,17
37.801,-122.403,16
37.801,-122.425,8
37.801,-122.431,7
37.801,-122.402,7
37.801,-122.406,8
37.801,-122.405,21
37.801,-122.446,9
37.801,-122.411,14
37.801,-122.422,10
37.801,-122.415,4
37.801,-122.407,6
37.801,-122.429,8
37.801,-122.428,10
37.801,-122.418,22
37.801,-122.434,4
37.801,-122.4,10
37.801,-122.444,6
37.801,-122.445,6
37.801,-122.408,3
37.801,-122.435,1
37.801,-122.404,9
37.801,-122.441,6
37.801,-122.437,7
37.801,-122.432,6
37.801,-122.416,3
37.801,-122.413,4
37.801,-122.427,9
37.801,-122.436,8
37.801,-122.448,5
37.801,-122.414,6
37.801,-122.42,5
37.801,-122.412,9
37.801,-122.443,7
37.801,-122.426,8
37.801,-122.442,6
37.801,-122.417,9
37.801,-122.409,1
37.802,-122.445,9
37.802,-122.401,11
37.802,-122.436,15
37.802,-122.43,3
37.802,-122.448,1
37.802,-122.425,6
37.802,-122.447,8
37.802,-122.419,14
37.802,-122.424,8
37.802,-122.413,6
37.802,-122.446,8
37.802,-122.404,27
37.802,-122.421,11
37.802,-122.405,39
37.802,-122.402,10
37.802,-122.443,6
37.802,-122.406,2
37.802,-122.412,8
37.802,-122.408,13
37.802,-122.431,8
37.802,-122.4,9
37.802,-122.439,7
37.802,-122.423,8
37.802,-122.416,8
37.802,-122.403,21
37.802,-122.422,5
37.802,-122.441,3
37.802,-122.444,5
37.802,-122.409,8
37.802,-122.414,1
37.802,-122.428,5
37.802,-122.407,3
37.802,-122.418,10
37.802,-122.429,2
37.802,-122.42,6
37.802,-122.442,2
37.802,-122.437,1
37.802,-122.411,7
37.802,-122.427,4
37.802,-122.41,4
37.802,-122.417,11
37.802,-122.438,3
37.802,-122.432,1
37.803,-122.402,21
37.803,-122.446,9
37.803,-122.408,17
37.803,-122.423,9
37.803,-122.415,7
37.803,-122.443,9
37.803,-122.405,22
37.803,-122.447,7
37.803,-122.404,16
37.803,-122.401,9
37.803,-122.42,23
37.803,-122.407,9
37.803,-122.422,22
37.803,-122.421,4
37.803,-122.444,6
37.803,-122.43,6
37.803,-122.403,12
37.803,-122.429,5
37.803,-122.413,8
37.803,-122.441,3
37.803,-122.427,4
37.803,-122.416,7
37.803,-122.44,4
37.803,-122.418,8
37.803,-122.445,6
37.803,-122.442,8
37.803,-122.425,11
37.803,-122.406,5
37.803,-122.411,17
37.803,-122.438,8
37.803,-122.437,10
37.803,-122.439,4
37.803,-122.436,1
37.803,-122.409,16
37.803,-122.431,3
37.803,-122.412,13
37.803,-122.428,2
37.803,-122.419,11
37.803,-122.414,11
37.803,-122.41,15
37.803,-122.426,1
37.803,-122.434,5
37.803,-122.417,16
37.803,-122.435,6
37.803,-122.433,4
37.803,-122.424,14
37.803,-122.432,4
37.804,-122.416,17
37.804,-122.435,14
37.804,-122.418,18
37.804,-122.44,10
37.804,-122.417,12
37.804,-122.445,12
37.804,-122.407,17
37.804,-122.444,10
37.804,-122.408,15
37.804,-122.402,12
37.804,-122.446,11
37.804,-122.42,14
37.804,-122.433,10
37.804,-122.443,5
37.804,-122.429,3
37.804,-122.447,14
37.804,-122.423,6
37.804,-122.415,24
37.804,-122.403,18
37.804,-122.414,7
37.804,-122.436,8
37.804,-122.439,11
37.804,-122.432,7
37.804,-122.425,6
37.804,-122.405,7
37.804,-122.441,6
37.804,-122.442,13
37.804,-122.438,5
37.804,-122.406,4
37.804,-122.428,1
37.804,-122.411,10
37.804,-122.424,4
37.804,-122.434,20
37.804,-122.404,10
37.804,-122.413,8
37.804,-122.419,5
37.804,-122.412,11
37.804,-122.426,2
37.804,-122.422,17
37.804,-122.437,7
37.804,-122.41,2
37.804,-122.409,3
37.804,-122.448,3
37.805,-122.408,23
37.805,-122.404,14
37.805,-122.405,10
37.805,-122.437,9
37.805,-122.415,15
37.805,-122.445,10
37.805,-122.416,12
37.805,-122.432,4
37.805,-122.407,18
37.805,-122.403,13
37.805,-122.417,22
37.805,-122.418,8
37.805,-122.425,11
37.805,-122.438,14
37.805,-122.414,18
37.805,-122.406,4
37.805,-122.442,19
37.805,-122.448,4
37.805,-122.411,5
37.805,-122.41,16
37.805,-122.44,7
37.805,-122.436,5
37.805,-122.441,11
37.805,-122.447,13
37.805,-122.42,24
37.805,-122.412,8
37.805,-122.443,2
37.805,-122.434,10
37.805,-122.444,14
37.805,-122.419,3
37.805,-122.409,18
37.805,-122.413,20
37.805,-122.435,8
37.805,-122.446,9
37.805,-122.439,5
37.805,-122.433,1
37.805,-122.422,6
37.805,-122.426,1
37.805,-122.423,3
37.805,-122.424,1
37.806,-122.423,8
37.806,-122.406,9
37.806,-122.409,13
37.806,-122.444,1
37.806,-122.438,11
37.806,-122.439,3
37.806,-122.415,13
37.806,-122.442,3
37.806,-122.424,13
37.806,-122.436,16
37.806,-122.404,1
37.806,-122.44,1
37.806,-122.42,11
37.806,-122.417,14
37.806,-122.435,5
37.806,-122.443,2
37.806,-122.421,8
37.806,-122.437,13
37.806,-122.414,12
37.806,-122.407,11
37.806,-122.425,6
37.806,-122.413,7
37.806,-122.422,4
37.806,-122.405,5
37.806,-122.418,7
37.806,-122.41,11
37.806,-122.441,2
37.806,-122.411,9
37.806,-122.412,4
37.806,-122.419,7
37.806,-122.408,14
37.806,-122.416,5
37.806,-122.426,1
37.807,-122.421,7
37.807,-122.414,6
37.807,-122.426,4
37.807,-122.415,11
37.807,-122.42,5
37.807,-122.413,6
37.807,-122.419,15
37.807,-122.412,11
37.807,-122.417,12
37.807,-122.411,8
37.807,-122.41,14
37.807,-122.416,2
37.807,-122.406,1
37.807,-122.407,4
37.807,-122.418,3
37.807,-122.409,13
37.807,-122.408,8
37.808,-122.413,9
37.808,-122.411,12
37.808,-122.409,18
37.808,-122.412,8
37.808,-122.419,1
37.808,-122.417,3
37.808,-122.427,2
37.808,-122.414,6
37.808,-122.407,3
37.808,-122.408,17
37.808,-122.416,8
37.808,-122.418,2
37.808,-122.41,18
37.808,-122.415,6
37.809,-122.411,2
37.809,-122.412,7
37.809,-122.414,1
37.809,-122.413,3
37.809,-122.416,1
47.27,-138.282,10
47.27,-138.284,3
47.27,-138.281,10
47.27,-138.279,11
